id_producto,nombre,categoria,marca,precio_base_usd
2346,Deportes Wilson Ln72,Deportes,Wilson,410.51
2347,Vestuario Nike iq03,Vestuario,Nike,98.29
2348,Vestuario Zara Ps38,Vestuario,Zara,19.87
2349,Hogar IKEA Zy01,Hogar,IKEA,392.82
2350,Hogar Rosen Lt94,Hogar,Rosen,189.67
2351,Electrónica Samsung xp85,Electrónica,Samsung,1456.37
2352,Juguetes Hasbro gL35,Juguetes,Hasbro,53.71
2353,Hogar CIC VX19,Hogar,CIC,73.14
2354,Electrónica Apple TN93,Electrónica,Apple,825.87
2355,Vestuario Zara Nv14,Vestuario,Zara,23.73
2356,Hogar IKEA AE87,Hogar,IKEA,79.52
2357,Electrónica Apple Ww72,Electrónica,Apple,134.41
2358,Deportes Wilson jB20,Deportes,Wilson,491.94
2359,Deportes Decathlon HH95,Deportes,Decathlon,468.21
2360,Deportes Wilson pJ44,Deportes,Wilson,433.86
2361,Hogar Rosen sW20,Hogar,Rosen,308.12
2362,Electrónica Xiaomi PB98,Electrónica,Xiaomi,803.96
2363,Electrónica Xiaomi eU91,Electrónica,Xiaomi,1432.62
2364,Deportes Decathlon yO74,Deportes,Decathlon,130.36
2365,Hogar CIC XH48,Hogar,CIC,65.08
2366,Juguetes Lego Pr29,Juguetes,Lego,131.86
2367,Hogar IKEA xT18,Hogar,IKEA,448.67
2368,Juguetes Hasbro Le48,Juguetes,Hasbro,101.01
2369,Juguetes Lego Fa00,Juguetes,Lego,453.41
2370,Vestuario Zara wQ00,Vestuario,Zara,106.77
2371,Hogar IKEA SG33,Hogar,IKEA,348.65
2372,Vestuario Nike cJ92,Vestuario,Nike,71.46
2373,Vestuario Zara jT08,Vestuario,Zara,87.32
2374,Deportes Wilson hr71,Deportes,Wilson,493.38
2375,Deportes Spalding YZ41,Deportes,Spalding,287.51
2376,Deportes Decathlon rb42,Deportes,Decathlon,149.94
2377,Electrónica Samsung IP13,Electrónica,Samsung,757.98
2378,Hogar Philips UK68,Hogar,Philips,154.21
2379,Electrónica Sony LZ32,Electrónica,Sony,1359.28
2380,Vestuario Nike Vo61,Vestuario,Nike,82.86
2381,Electrónica Samsung qT11,Electrónica,Samsung,1207.45
2382,Deportes Spalding VP15,Deportes,Spalding,276.47
2383,Vestuario Zara NK76,Vestuario,Zara,21.14
2384,Deportes Wilson Gw31,Deportes,Wilson,356.59
2385,Vestuario H&M Jg34,Vestuario,H&M,96.44
2386,Vestuario Nike GO48,Vestuario,Nike,112.55
2387,Vestuario Nike Ry24,Vestuario,Nike,59.05
2388,Juguetes Lego ep63,Juguetes,Lego,204.76
2389,Electrónica Xiaomi GT08,Electrónica,Xiaomi,1131.38
2390,Electrónica Sony UV41,Electrónica,Sony,441.22
2391,Vestuario H&M gZ16,Vestuario,H&M,81.81
2392,Juguetes Lego yN06,Juguetes,Lego,224.22
2393,Juguetes Hasbro Rm74,Juguetes,Hasbro,227.46
2395,Electrónica Apple Sh84,Electrónica,Apple,443.16
2396,Vestuario Nike QY81,Vestuario,Nike,91.7
2397,Hogar CIC UA57,Hogar,CIC,431.93
2398,Vestuario H&M FS29,Vestuario,H&M,74.66
2399,Vestuario Nike rr96,Vestuario,Nike,74.99
2400,Juguetes Lego ll34,Juguetes,Lego,232.98
2401,Electrónica Sony jL23,Electrónica,Sony,1452.68
2402,Deportes Wilson bE08,Deportes,Wilson,378.53
2403,Electrónica Xiaomi zR63,Electrónica,Xiaomi,474.95
2404,Deportes Decathlon Tb30,Deportes,Decathlon,488.82
2405,Deportes Spalding ZI28,Deportes,Spalding,209.83
2406,Vestuario H&M OU12,Vestuario,H&M,24.59
2407,Juguetes Lego ti52,Juguetes,Lego,94.41
2408,Vestuario H&M tT65,Vestuario,H&M,117.3
2409,Electrónica Xiaomi hF59,Electrónica,Xiaomi,101.31
2410,Vestuario Nike Jp81,Vestuario,Nike,23.21
2411,Hogar Philips PV54,Hogar,Philips,484.95
2412,Electrónica Xiaomi RO55,Electrónica,Xiaomi,407.21
2413,Electrónica Xiaomi oo98,Electrónica,Xiaomi,1253.76
2414,Electrónica Sony Yb94,Electrónica,Sony,996.45
2415,Deportes Wilson tx07,Deportes,Wilson,84.05
2416,Hogar Rosen Tu30,Hogar,Rosen,265.68
2417,Hogar Philips cw83,Hogar,Philips,259.34
2418,Electrónica Samsung Rm25,Electrónica,Samsung,291.36
2419,Deportes Spalding kt02,Deportes,Spalding,377.84
2420,Juguetes Hasbro ei47,Juguetes,Hasbro,278.06
2421,Juguetes Lego Jf03,Juguetes,Lego,97.51
2422,Electrónica Apple ba42,Electrónica,Apple,1043.05
2423,Deportes Decathlon YC02,Deportes,Decathlon,61.35
2424,Hogar Rosen AW27,Hogar,Rosen,384.5
2425,Juguetes Hasbro TE51,Juguetes,Hasbro,294.59
2426,Deportes Spalding Ub93,Deportes,Spalding,94.86
2427,Electrónica Apple xY91,Electrónica,Apple,1026.07
2428,Hogar CIC hj86,Hogar,CIC,475.9
2429,Deportes Wilson eY54,Deportes,Wilson,157.45
2430,Juguetes Lego dS27,Juguetes,Lego,122.6
2431,Deportes Spalding fN75,Deportes,Spalding,368.07
2432,Vestuario Zara qN09,Vestuario,Zara,114.62
2433,Electrónica Apple fC96,Electrónica,Apple,825.94
2434,Electrónica Xiaomi Lo22,Electrónica,Xiaomi,407.22
2435,Deportes Decathlon uj02,Deportes,Decathlon,317.84
2436,Hogar IKEA uo34,Hogar,IKEA,278.7
2437,Hogar IKEA NL86,Hogar,IKEA,147.37
2438,Deportes Decathlon TZ43,Deportes,Decathlon,196.12
2439,Vestuario Adidas wX94,Vestuario,Adidas,94.92
2440,Deportes Decathlon pl33,Deportes,Decathlon,126.1
2441,Hogar Rosen eT59,Hogar,Rosen,102.63
2442,Hogar Rosen IX86,Hogar,Rosen,143.22
2443,Hogar Rosen cd89,Hogar,Rosen,402.32
2444,Vestuario H&M KY68,Vestuario,H&M,17.9
2445,Juguetes Lego WL33,Juguetes,Lego,387.01
2446,Electrónica Xiaomi Uo44,Electrónica,Xiaomi,951.84
2447,Deportes Wilson zv63,Deportes,Wilson,14.34
2448,Deportes Spalding Yi37,Deportes,Spalding,360.77
2449,Juguetes Mattel ov10,Juguetes,Mattel,211.16
2450,Vestuario Adidas Io41,Vestuario,Adidas,90.47
2451,Juguetes Hasbro ui51,Juguetes,Hasbro,36.95
2452,Hogar IKEA OM44,Hogar,IKEA,12.38
2453,Vestuario Adidas nc84,Vestuario,Adidas,32.54
2454,Electrónica Samsung Kw32,Electrónica,Samsung,1308.44
2455,Deportes Wilson Uo83,Deportes,Wilson,405.58
2456,Vestuario Adidas nz07,Vestuario,Adidas,118.81
2457,Deportes Spalding Hy06,Deportes,Spalding,27.26
2458,Juguetes Lego TX75,Juguetes,Lego,305.76
2459,Vestuario Nike gB71,Vestuario,Nike,89.73
2460,Juguetes Mattel yS92,Juguetes,Mattel,175.55
2461,Deportes Wilson ze06,Deportes,Wilson,377.23
2462,Deportes Spalding Kt02,Deportes,Spalding,339.84
2463,Juguetes Lego Mm16,Juguetes,Lego,45.0
2464,Hogar Rosen jl95,Hogar,Rosen,238.4
2465,Electrónica Samsung RM00,Electrónica,Samsung,709.2
2466,Deportes Decathlon NV59,Deportes,Decathlon,404.79
2467,Deportes Decathlon il24,Deportes,Decathlon,143.94
2468,Electrónica Samsung dE99,Electrónica,Samsung,506.65
2469,Vestuario Zara ZU88,Vestuario,Zara,64.61
2470,Deportes Spalding rs23,Deportes,Spalding,19.83
2471,Juguetes Mattel bE24,Juguetes,Mattel,103.73
2472,Juguetes Hasbro kG42,Juguetes,Hasbro,149.14
2473,Hogar Rosen Eb06,Hogar,Rosen,348.88
2474,Vestuario Adidas RE16,Vestuario,Adidas,35.73
2475,Hogar IKEA br42,Hogar,IKEA,305.12
2476,Vestuario Zara fT56,Vestuario,Zara,52.95
2477,Electrónica Samsung AL59,Electrónica,Samsung,334.31
2478,Hogar Rosen lx41,Hogar,Rosen,383.64
2479,Juguetes Mattel Tv03,Juguetes,Mattel,344.8
2480,Electrónica Sony nT24,Electrónica,Sony,432.86
2481,Deportes Spalding He59,Deportes,Spalding,350.4
2482,Vestuario H&M DM35,Vestuario,H&M,114.33
2483,Deportes Decathlon Za67,Deportes,Decathlon,346.19
2484,Juguetes Hasbro Uh02,Juguetes,Hasbro,395.55
2485,Electrónica Samsung rJ67,Electrónica,Samsung,398.22
2486,Vestuario Adidas UL52,Vestuario,Adidas,115.12
2487,Electrónica Samsung zN58,Electrónica,Samsung,867.76
2488,Deportes Wilson el33,Deportes,Wilson,53.41
2489,Deportes Spalding ur33,Deportes,Spalding,72.8
2490,Electrónica Samsung Lg27,Electrónica,Samsung,145.35
2491,Juguetes Hasbro Yy93,Juguetes,Hasbro,401.12
2492,Juguetes Lego fw01,Juguetes,Lego,169.51
2493,Electrónica Xiaomi jT78,Electrónica,Xiaomi,331.98
2494,Electrónica Apple nY66,Electrónica,Apple,1208.22
2495,Hogar CIC Xt85,Hogar,CIC,300.58
2496,Hogar IKEA Xy27,Hogar,IKEA,16.91
2497,Deportes Decathlon BJ50,Deportes,Decathlon,151.78
2498,Juguetes Lego nR29,Juguetes,Lego,238.13
2499,Electrónica Xiaomi rU90,Electrónica,Xiaomi,1084.87
2500,Juguetes Hasbro oT24,Juguetes,Hasbro,494.71
2501,Juguetes Mattel uM64,Juguetes,Mattel,74.98
2502,Vestuario H&M rm25,Vestuario,H&M,63.5
2503,Hogar Philips wA33,Hogar,Philips,465.53
2504,Hogar IKEA QC91,Hogar,IKEA,455.43
2505,Electrónica Sony Hu50,Electrónica,Sony,889.25
2506,Juguetes Hasbro fa22,Juguetes,Hasbro,353.32
2507,Juguetes Hasbro Yg86,Juguetes,Hasbro,378.75
2508,Electrónica Samsung zD12,Electrónica,Samsung,768.01
2509,Hogar IKEA gs76,Hogar,IKEA,116.61
2510,Juguetes Lego lt27,Juguetes,Lego,332.19
2511,Juguetes Hasbro eF02,Juguetes,Hasbro,147.88
2512,Juguetes Lego ec44,Juguetes,Lego,422.5
2513,Vestuario Zara us70,Vestuario,Zara,71.59
2514,Juguetes Hasbro tP20,Juguetes,Hasbro,104.07
2515,Hogar CIC VC57,Hogar,CIC,247.71
2516,Hogar IKEA sr84,Hogar,IKEA,123.47
2517,Deportes Spalding CI57,Deportes,Spalding,385.18
2518,Juguetes Hasbro sQ26,Juguetes,Hasbro,481.39
2519,Juguetes Hasbro Uz17,Juguetes,Hasbro,327.19
2520,Vestuario H&M Gb15,Vestuario,H&M,102.82
2521,Vestuario Nike Vp56,Vestuario,Nike,36.39
2522,Deportes Wilson MV88,Deportes,Wilson,427.29
2523,Hogar Philips Aq72,Hogar,Philips,256.39
2524,Deportes Decathlon nW75,Deportes,Decathlon,18.85
2525,Electrónica Xiaomi XI48,Electrónica,Xiaomi,1144.74
2526,Hogar CIC RQ82,Hogar,CIC,384.66
2527,Juguetes Lego pS98,Juguetes,Lego,77.08
2528,Juguetes Lego Wl96,Juguetes,Lego,466.84
2529,Electrónica Xiaomi xu11,Electrónica,Xiaomi,406.86
2530,Vestuario Adidas FF06,Vestuario,Adidas,101.63
2531,Deportes Decathlon gf02,Deportes,Decathlon,237.45
2532,Hogar Rosen Op20,Hogar,Rosen,440.69
2533,Hogar IKEA zW08,Hogar,IKEA,42.57
2534,Juguetes Mattel MY51,Juguetes,Mattel,338.46
2535,Juguetes Mattel FI72,Juguetes,Mattel,215.7
2536,Vestuario Nike fw64,Vestuario,Nike,71.24
2537,Electrónica Samsung zP34,Electrónica,Samsung,1239.55
2538,Hogar Rosen fv80,Hogar,Rosen,136.82
2539,Juguetes Hasbro QI51,Juguetes,Hasbro,338.03
2540,Hogar Rosen sk33,Hogar,Rosen,342.67
2541,Vestuario H&M kt61,Vestuario,H&M,30.54
2542,Vestuario Zara lq34,Vestuario,Zara,75.63
2543,Hogar CIC KA17,Hogar,CIC,380.98
2544,Deportes Spalding OE32,Deportes,Spalding,198.35
2545,Vestuario Adidas KP14,Vestuario,Adidas,45.57
2546,Vestuario Adidas eM63,Vestuario,Adidas,62.5
2547,Deportes Decathlon Tr70,Deportes,Decathlon,176.27
2548,Juguetes Hasbro QX99,Juguetes,Hasbro,463.25
2549,Juguetes Hasbro yP66,Juguetes,Hasbro,316.48
2550,Juguetes Mattel lF09,Juguetes,Mattel,369.98
2551,Deportes Wilson Fh99,Deportes,Wilson,145.08
2552,Juguetes Hasbro KO59,Juguetes,Hasbro,410.77
2553,Vestuario Adidas pZ97,Vestuario,Adidas,18.32
2554,Hogar Philips sN48,Hogar,Philips,434.45
2555,Hogar Philips tG06,Hogar,Philips,171.45
2556,Vestuario H&M gW78,Vestuario,H&M,93.94
2557,Electrónica Xiaomi Ra06,Electrónica,Xiaomi,211.42
2558,Vestuario Zara Fe70,Vestuario,Zara,23.34
2559,Electrónica Samsung Al55,Electrónica,Samsung,146.7
2560,Hogar Philips dt15,Hogar,Philips,352.86
2561,Electrónica Sony pW24,Electrónica,Sony,385.63
2562,Vestuario Zara QW64,Vestuario,Zara,106.32
2563,Electrónica Samsung nN29,Electrónica,Samsung,1032.11
2564,Vestuario H&M Qo25,Vestuario,H&M,31.69
2565,Deportes Decathlon dW30,Deportes,Decathlon,415.76
2566,Electrónica Apple xf80,Electrónica,Apple,1304.51
2567,Vestuario Zara XM87,Vestuario,Zara,83.76
2568,Electrónica Apple uV04,Electrónica,Apple,1292.48
2569,Deportes Wilson Yx93,Deportes,Wilson,93.17
2570,Juguetes Hasbro ta37,Juguetes,Hasbro,139.84
2571,Electrónica Apple li53,Electrónica,Apple,1033.04
2572,Vestuario Zara zU11,Vestuario,Zara,115.48
2573,Juguetes Hasbro SA60,Juguetes,Hasbro,216.45
2574,Deportes Wilson Xt22,Deportes,Wilson,69.69
2575,Hogar Rosen tW38,Hogar,Rosen,476.56
2576,Deportes Spalding Zj54,Deportes,Spalding,188.17
2577,Electrónica Xiaomi JV04,Electrónica,Xiaomi,687.73
2578,Hogar Philips Ot20,Hogar,Philips,201.03
2579,Hogar Philips rL69,Hogar,Philips,246.18
2580,Vestuario Adidas RV18,Vestuario,Adidas,35.0
2581,Juguetes Lego pZ33,Juguetes,Lego,115.64
2582,Vestuario Adidas pm97,Vestuario,Adidas,95.63
2583,Vestuario Adidas if53,Vestuario,Adidas,80.49
2584,Hogar Philips Ll06,Hogar,Philips,225.15
2585,Juguetes Mattel rr83,Juguetes,Mattel,309.19
2586,Juguetes Hasbro KB55,Juguetes,Hasbro,244.27
2587,Electrónica Samsung dV12,Electrónica,Samsung,501.84
2588,Hogar IKEA cx70,Hogar,IKEA,273.29
2589,Vestuario Adidas eS85,Vestuario,Adidas,54.28
2590,Vestuario Adidas zg81,Vestuario,Adidas,96.98
2591,Electrónica Samsung VO36,Electrónica,Samsung,1225.95
2592,Juguetes Hasbro ae19,Juguetes,Hasbro,50.95
2593,Deportes Wilson Hm30,Deportes,Wilson,224.93
2594,Vestuario H&M cR51,Vestuario,H&M,77.57
2595,Electrónica Apple XB97,Electrónica,Apple,183.78
2596,Vestuario Adidas pb44,Vestuario,Adidas,23.11
2597,Vestuario Adidas KG40,Vestuario,Adidas,19.55
2598,Vestuario Adidas Jj87,Vestuario,Adidas,62.17
2599,Juguetes Hasbro AG12,Juguetes,Hasbro,120.9
2600,Deportes Wilson ew67,Deportes,Wilson,101.9
2601,Deportes Wilson SI95,Deportes,Wilson,121.51
2602,Hogar Philips wC41,Hogar,Philips,413.91
2603,Juguetes Lego cj04,Juguetes,Lego,338.65
2604,Juguetes Hasbro lp84,Juguetes,Hasbro,216.35
2605,Deportes Wilson tx77,Deportes,Wilson,444.27
2606,Electrónica Sony FC42,Electrónica,Sony,1464.09
2607,Juguetes Lego as39,Juguetes,Lego,471.33
2608,Hogar Rosen Oz20,Hogar,Rosen,336.94
2609,Hogar Rosen Kg70,Hogar,Rosen,490.3
2610,Vestuario Adidas aN97,Vestuario,Adidas,25.32
2611,Electrónica Xiaomi aj80,Electrónica,Xiaomi,1206.58
2612,Juguetes Hasbro DX69,Juguetes,Hasbro,94.25
2613,Electrónica Sony TP25,Electrónica,Sony,1337.23
2614,Vestuario Nike tW57,Vestuario,Nike,81.25
2615,Electrónica Apple ZF89,Electrónica,Apple,169.69
2616,Juguetes Mattel cL53,Juguetes,Mattel,462.44
2617,Electrónica Sony MR32,Electrónica,Sony,606.78
2618,Electrónica Apple yd43,Electrónica,Apple,1069.76
2619,Vestuario H&M Xw80,Vestuario,H&M,59.17
2620,Hogar Philips Nm28,Hogar,Philips,464.1
2621,Vestuario Adidas Gn43,Vestuario,Adidas,83.61
2622,Vestuario Adidas SV67,Vestuario,Adidas,26.33
2623,Electrónica Apple Pw96,Electrónica,Apple,510.05
2624,Deportes Decathlon GA61,Deportes,Decathlon,193.39
2625,Deportes Spalding On20,Deportes,Spalding,314.91
2626,Hogar CIC Lc38,Hogar,CIC,200.96
2627,Hogar CIC yu14,Hogar,CIC,204.16
2628,Vestuario Nike iD34,Vestuario,Nike,51.04
2629,Juguetes Mattel Ip35,Juguetes,Mattel,478.04
2630,Electrónica Apple RU28,Electrónica,Apple,413.21
2631,Hogar Philips ob08,Hogar,Philips,137.94
2632,Electrónica Sony aw90,Electrónica,Sony,1383.16
2633,Deportes Decathlon HE75,Deportes,Decathlon,411.66
2634,Vestuario H&M vV49,Vestuario,H&M,78.09
2635,Deportes Decathlon sR61,Deportes,Decathlon,56.05
2636,Deportes Spalding lW93,Deportes,Spalding,253.04
2637,Hogar CIC Sw72,Hogar,CIC,402.08
2638,Electrónica Apple bA26,Electrónica,Apple,1037.98
2639,Vestuario Zara Wm09,Vestuario,Zara,19.85
2640,Electrónica Xiaomi PP12,Electrónica,Xiaomi,770.02
2641,Juguetes Hasbro IE73,Juguetes,Hasbro,156.71
2642,Electrónica Apple WQ14,Electrónica,Apple,1394.75
2643,Deportes Wilson qF85,Deportes,Wilson,416.19
2644,Electrónica Xiaomi tF20,Electrónica,Xiaomi,680.46
2645,Electrónica Apple zk02,Electrónica,Apple,247.61
2646,Deportes Wilson GD06,Deportes,Wilson,146.81
2647,Juguetes Lego Jt14,Juguetes,Lego,361.47
2648,Hogar Rosen YV15,Hogar,Rosen,176.32
2649,Vestuario H&M TL97,Vestuario,H&M,35.9
2650,Vestuario Adidas ky43,Vestuario,Adidas,44.11
2651,Juguetes Hasbro JE33,Juguetes,Hasbro,391.19
2652,Vestuario H&M CS51,Vestuario,H&M,112.76
2653,Vestuario Zara AJ39,Vestuario,Zara,110.0
2654,Hogar IKEA nz92,Hogar,IKEA,286.47
2655,Electrónica Sony Qy26,Electrónica,Sony,903.97
2656,Hogar IKEA nk48,Hogar,IKEA,152.27
2657,Vestuario Nike mD86,Vestuario,Nike,79.03
2658,Vestuario Nike QM60,Vestuario,Nike,45.91
2659,Vestuario Nike Yr18,Vestuario,Nike,47.68
2660,Vestuario H&M To28,Vestuario,H&M,85.61
2661,Deportes Spalding XB25,Deportes,Spalding,214.49
2662,Deportes Wilson vX51,Deportes,Wilson,338.19
2663,Hogar Rosen WC57,Hogar,Rosen,133.1
2664,Vestuario H&M UC54,Vestuario,H&M,110.77
2665,Hogar Rosen fT17,Hogar,Rosen,136.25
2666,Hogar Philips ou17,Hogar,Philips,282.07
2667,Vestuario Adidas ZX01,Vestuario,Adidas,110.32
2668,Hogar Philips lK26,Hogar,Philips,308.19
2669,Juguetes Lego gB51,Juguetes,Lego,466.14
2670,Juguetes Lego sn59,Juguetes,Lego,186.97
2671,Electrónica Xiaomi uu37,Electrónica,Xiaomi,1389.01
2672,Juguetes Hasbro Wv84,Juguetes,Hasbro,27.79
2673,Vestuario H&M Wb19,Vestuario,H&M,109.66
2674,Vestuario Zara Tg79,Vestuario,Zara,85.37
2675,Deportes Decathlon Nd55,Deportes,Decathlon,254.32
2676,Hogar CIC uj60,Hogar,CIC,491.82
2677,Vestuario Zara bI60,Vestuario,Zara,59.92
2678,Juguetes Mattel JS42,Juguetes,Mattel,21.24
2679,Electrónica Sony so71,Electrónica,Sony,586.22
2680,Vestuario Adidas mD24,Vestuario,Adidas,62.62
2681,Juguetes Hasbro VC99,Juguetes,Hasbro,46.31
2682,Hogar Philips GI13,Hogar,Philips,412.5
2683,Deportes Spalding yb47,Deportes,Spalding,374.52
2684,Deportes Decathlon uC27,Deportes,Decathlon,376.15
2685,Electrónica Sony Cu89,Electrónica,Sony,219.15
2686,Deportes Decathlon Sj73,Deportes,Decathlon,176.54
2687,Vestuario Zara Px65,Vestuario,Zara,109.89
2688,Hogar CIC aH60,Hogar,CIC,495.96
2689,Deportes Wilson Tc26,Deportes,Wilson,87.28
2690,Vestuario Adidas aQ02,Vestuario,Adidas,78.85
2691,Deportes Wilson vY21,Deportes,Wilson,326.7
2692,Vestuario Adidas JJ79,Vestuario,Adidas,58.88
2693,Juguetes Hasbro LS29,Juguetes,Hasbro,297.17
2694,Electrónica Xiaomi LV76,Electrónica,Xiaomi,100.15
2695,Hogar IKEA QT39,Hogar,IKEA,65.13
2696,Juguetes Mattel AS46,Juguetes,Mattel,164.32
2697,Deportes Wilson Qc42,Deportes,Wilson,211.52
2698,Vestuario Nike Uw05,Vestuario,Nike,107.94
2699,Juguetes Hasbro dQ45,Juguetes,Hasbro,459.23
2700,Juguetes Lego Pn54,Juguetes,Lego,269.97
2701,Vestuario Adidas zC47,Vestuario,Adidas,106.75
2702,Vestuario Zara DZ11,Vestuario,Zara,70.39
2703,Vestuario Nike yA21,Vestuario,Nike,63.18
2704,Hogar IKEA is99,Hogar,IKEA,60.03
2705,Hogar IKEA Uh00,Hogar,IKEA,397.39
2706,Deportes Wilson HM84,Deportes,Wilson,91.56
2708,Electrónica Samsung gw44,Electrónica,Samsung,630.56
2709,Electrónica Samsung qv70,Electrónica,Samsung,1257.47
2710,Hogar CIC Pb67,Hogar,CIC,463.73
2711,Hogar IKEA eV43,Hogar,IKEA,261.45
2712,Juguetes Hasbro Zl01,Juguetes,Hasbro,207.91
2713,Hogar Rosen Ah79,Hogar,Rosen,298.9
2714,Deportes Wilson Pi22,Deportes,Wilson,407.59
2715,Electrónica Sony wc38,Electrónica,Sony,452.41
2716,Electrónica Xiaomi vK23,Electrónica,Xiaomi,1145.49
2717,Juguetes Mattel ah82,Juguetes,Mattel,305.13
2718,Vestuario H&M sr86,Vestuario,H&M,46.14
2719,Deportes Spalding xT34,Deportes,Spalding,107.12
2720,Juguetes Hasbro tB44,Juguetes,Hasbro,376.35
2721,Electrónica Apple Kg71,Electrónica,Apple,1054.09
2722,Electrónica Sony IT82,Electrónica,Sony,837.55
2723,Vestuario H&M GD60,Vestuario,H&M,39.85
2724,Hogar Rosen Km04,Hogar,Rosen,43.32
2725,Deportes Wilson AO22,Deportes,Wilson,220.46
2726,Deportes Wilson nE98,Deportes,Wilson,144.77
2727,Electrónica Sony Kn85,Electrónica,Sony,564.48
2728,Vestuario Zara gc74,Vestuario,Zara,48.32
2729,Vestuario Nike Jq39,Vestuario,Nike,75.37
2730,Vestuario Zara hQ33,Vestuario,Zara,83.28
2731,Electrónica Apple LS10,Electrónica,Apple,417.43
2732,Deportes Decathlon Rt86,Deportes,Decathlon,288.76
2733,Electrónica Samsung nW57,Electrónica,Samsung,263.98
2734,Deportes Spalding KT68,Deportes,Spalding,358.5
2735,Hogar Rosen rw06,Hogar,Rosen,398.24
2736,Electrónica Sony kW03,Electrónica,Sony,198.26
2737,Deportes Decathlon Co49,Deportes,Decathlon,479.3
2738,Electrónica Samsung gF46,Electrónica,Samsung,100.8
2739,Deportes Wilson nR81,Deportes,Wilson,259.89
2740,Vestuario Nike It11,Vestuario,Nike,46.68
2741,Juguetes Hasbro IZ13,Juguetes,Hasbro,342.38
2742,Vestuario H&M qs46,Vestuario,H&M,111.75
2743,Hogar CIC pa85,Hogar,CIC,431.87
2744,Deportes Spalding sr65,Deportes,Spalding,262.83
2745,Juguetes Lego iK01,Juguetes,Lego,245.39
2746,Electrónica Apple ee14,Electrónica,Apple,1100.81
2747,Electrónica Xiaomi PC84,Electrónica,Xiaomi,611.93
2748,Deportes Spalding OX67,Deportes,Spalding,95.69
2749,Vestuario Adidas Hd37,Vestuario,Adidas,66.85
2750,Vestuario Adidas BS56,Vestuario,Adidas,69.47
2751,Vestuario H&M Ks21,Vestuario,H&M,27.81
2752,Deportes Wilson VS45,Deportes,Wilson,256.67
2753,Electrónica Samsung PB02,Electrónica,Samsung,1492.29
2754,Vestuario Zara Lp93,Vestuario,Zara,95.44
2755,Vestuario Nike Dp21,Vestuario,Nike,84.28
2756,Vestuario Zara il42,Vestuario,Zara,20.3
2757,Vestuario H&M DI33,Vestuario,H&M,105.48
2758,Vestuario Zara cL78,Vestuario,Zara,94.16
2759,Electrónica Samsung Cv95,Electrónica,Samsung,127.72
2760,Juguetes Hasbro ue95,Juguetes,Hasbro,459.26
2761,Juguetes Lego id05,Juguetes,Lego,330.32
2762,Vestuario Adidas Tx27,Vestuario,Adidas,114.86
2763,Electrónica Sony jB43,Electrónica,Sony,615.21
2764,Hogar Philips RS61,Hogar,Philips,488.55
2765,Juguetes Mattel NX83,Juguetes,Mattel,356.1
2766,Vestuario Nike rV75,Vestuario,Nike,36.84
2767,Hogar CIC vF25,Hogar,CIC,425.76
2768,Hogar Philips KO07,Hogar,Philips,145.77
2769,Vestuario H&M yd62,Vestuario,H&M,114.82
2770,Juguetes Hasbro Eo48,Juguetes,Hasbro,261.17
2771,Vestuario Adidas RI27,Vestuario,Adidas,33.18
2772,Juguetes Mattel aq96,Juguetes,Mattel,376.5
2773,Electrónica Sony gS38,Electrónica,Sony,1212.34
2774,Electrónica Apple dD07,Electrónica,Apple,941.31
2775,Juguetes Lego eR40,Juguetes,Lego,481.8
2776,Juguetes Hasbro JP64,Juguetes,Hasbro,489.61
2777,Juguetes Lego Bv66,Juguetes,Lego,291.43
2778,Juguetes Hasbro KM04,Juguetes,Hasbro,209.32
2779,Electrónica Apple zK85,Electrónica,Apple,617.47
2780,Juguetes Mattel QW87,Juguetes,Mattel,126.64
2781,Deportes Spalding rJ10,Deportes,Spalding,245.47
2782,Juguetes Hasbro Qr49,Juguetes,Hasbro,363.99
2783,Deportes Wilson bY82,Deportes,Wilson,271.93
2784,Electrónica Xiaomi iM60,Electrónica,Xiaomi,630.12
2785,Electrónica Samsung IQ27,Electrónica,Samsung,1307.45
2786,Juguetes Mattel LD07,Juguetes,Mattel,486.08
2787,Electrónica Apple Ny55,Electrónica,Apple,1253.02
2788,Deportes Spalding oW95,Deportes,Spalding,42.08
2789,Vestuario Nike Wf23,Vestuario,Nike,64.8
2790,Hogar CIC zW01,Hogar,CIC,144.22
2791,Vestuario Nike AJ70,Vestuario,Nike,111.72
2792,Vestuario Adidas yT91,Vestuario,Adidas,15.73
2793,Vestuario H&M yb64,Vestuario,H&M,25.99
2794,Hogar CIC xq37,Hogar,CIC,171.06
2795,Hogar CIC cv46,Hogar,CIC,366.79
2796,Vestuario H&M Ka95,Vestuario,H&M,88.66
2797,Deportes Spalding lZ11,Deportes,Spalding,54.27
2798,Juguetes Lego zy90,Juguetes,Lego,227.91
2799,Juguetes Hasbro PW68,Juguetes,Hasbro,414.63
2800,Electrónica Samsung Li79,Electrónica,Samsung,833.28
2801,Electrónica Sony ZJ21,Electrónica,Sony,559.48
2802,Vestuario H&M tz71,Vestuario,H&M,90.26
2803,Hogar Rosen Df46,Hogar,Rosen,248.73
2804,Vestuario H&M hL99,Vestuario,H&M,73.1
2805,Hogar Philips mH47,Hogar,Philips,83.02
2806,Juguetes Lego we39,Juguetes,Lego,333.69
2807,Deportes Decathlon CH67,Deportes,Decathlon,412.59
2808,Juguetes Hasbro uZ86,Juguetes,Hasbro,217.56
