id_transaccion,fecha_hora,id_usuario,id_producto,id_bodega,cantidad,precio_final_local,canal_venta,clics_previos,dias_demora_real
28725,2026-02-28T08:04:20,3315,2930,1552,1,2815452.94,App,19,7
28726,2025-02-11T00:33:13,8428,470,14,2,2166639.69,Web,26,3
28727,2026-05-18T14:30:11,8347,3259,1763,3,562249.41,Web,60,2
28728,2025-12-06T11:10:11,5933,4793,891,1,15707.4,Web,2,6
28729,2025-09-06T22:49:42,2664,1023,1047,1,284160.0,Web,4,3
28730,2026-04-05T07:00:26,7587,301,1767,1,390640.0,Web,1,3
28731,2026-06-16T00:43:32,1413,2575,1009,5,1846250.98,App,51,2
28732,2026-01-03T18:27:06,344,4910,863,4,4039.71,Web,56,4
28733,2026-01-25T17:47:40,7795,3963,1588,1,103.69,Web,8,6
28734,2025-06-20T13:49:06,285,821,549,1,429920.0,Web,7,4
28735,2026-03-15T11:46:11,9498,3365,534,1,326283.4,Web,6,2
28736,2024-12-28T16:53:16,1519,2536,534,5,242704.91,Web,31,6
28737,2025-10-12T17:29:09,5822,2684,1570,2,2284.67,App,55,5
28738,2025-09-26T11:24:58,7311,4718,476,2,10215.97,App,35,3
28739,2025-11-17T17:55:59,965,4862,548,1,1031000.0,Web,3,5
28740,2025-07-30T02:12:30,1480,4598,1464,5,1893464.68,Web,32,6
28741,2025-09-30T05:27:03,3951,457,297,1,16666.2,Web,3,4
28742,2026-01-09T08:01:58,4916,3807,1801,5,1180331.41,Web,48,4
28743,2025-08-21T00:04:18,1746,1050,1328,1,1335.81,App,16,1
28744,2026-02-08T11:40:01,3479,836,1215,1,37910.2,Web,2,5
28745,2026-02-22T05:05:17,4076,1290,1165,4,1171.59,Web,35,6
28746,2026-04-17T12:18:18,8145,314,1890,1,168297.6,Web,7,1
28747,2025-05-06T02:38:53,2860,3586,805,3,871051.06,Web,56,5
28748,2025-12-27T01:33:47,2521,2556,1785,1,375760.0,Web,2,5
28749,2025-04-18T06:03:26,712,4250,586,5,2645355.04,Web,42,4
28750,2025-04-27T21:21:05,3671,2529,770,1,382448.4,Web,4,3
28751,2026-01-01T05:37:48,5151,4624,148,1,197040.0,Web,4,2
28752,2025-11-25T09:22:51,9205,558,413,4,387373.37,Web,24,4
28753,2025-04-03T00:53:34,8880,4669,1539,4,13332819.3,Web,27,4
28754,2025-08-29T11:09:56,8873,1207,622,1,226920.0,Web,7,1
28755,2026-04-14T19:44:20,6712,524,293,2,1006.77,Web,60,3
28756,2025-07-04T09:20:52,6244,2899,1660,1,285.6,Web,4,7
28757,2026-01-07T15:45:09,8863,2046,1860,4,4468.92,Web,44,4
28758,2025-05-08T21:15:32,5589,6,307,1,1457560.0,Web,7,4
28759,2026-04-01T01:59:03,7075,2842,685,1,1803.3,Web,7,1
28760,2025-08-25T16:23:35,528,4525,1762,1,1564840.0,Web,3,6
28761,2025-08-20T06:55:27,7296,3293,1733,1,1509.34,Web,8,2
28762,2025-08-07T03:35:18,7189,2353,695,3,668.83,App,50,4
28763,2025-03-09T11:09:09,5536,254,1971,1,154880.0,Web,4,3
28764,2025-09-13T00:59:47,533,4171,117,3,635037.85,Web,59,4
28765,2026-05-04T17:45:20,1179,613,201,3,3072291.74,App,52,4
28766,2025-06-02T05:35:38,5707,4766,768,4,9120557.19,App,52,3
28767,2025-04-12T12:16:55,5861,2475,1923,1,1220480.0,Web,2,1
28768,2025-11-23T03:11:20,822,2428,1384,1,1903600.0,Web,1,2
28769,2026-02-20T11:53:01,8956,3951,946,1,171400.0,Web,7,1
28770,2025-07-29T20:03:44,4674,2676,1778,1,1967280.0,Web,6,6
28771,2024-12-21T16:10:41,6669,3366,1568,1,1247600.0,Web,2,6
28772,2025-11-26T04:35:47,3322,746,1898,1,1429760.0,Web,8,4
28773,2026-05-26T01:59:18,8870,375,1025,4,1227721.39,App,44,3
28774,2024-12-21T22:06:25,9364,3395,1227,5,2679937.43,Web,45,5
28775,2026-05-09T10:08:04,576,223,830,1,553.99,Web,2,4
28776,2025-05-26T06:36:04,6857,4672,1052,4,977081.39,App,54,7
28777,2026-01-14T12:04:13,1786,2755,99,5,1147.62,App,51,8
28778,2025-12-08T07:57:32,514,1312,1988,1,1218.49,Web,4,3
28779,2025-09-15T19:29:57,3539,2547,20,4,1851.85,App,34,3
28780,2025-02-15T15:36:21,653,1232,587,4,4929672.52,App,29,7
28781,2025-01-16T06:15:30,902,4053,1613,2,2648.25,Web,43,1
28782,2025-06-22T00:49:49,1011,1193,1541,1,1665.49,Web,5,2
28783,2026-06-07T13:16:52,4690,4360,1053,3,3139469.89,Web,22,1
28784,2025-01-19T00:13:42,6569,2832,139,1,3531.66,App,15,3
28785,2025-08-11T01:26:30,6874,4965,1347,3,1922.14,App,25,1
28786,2026-05-03T20:55:34,8416,3157,1552,1,153960.0,Web,7,5
28787,2025-05-18T23:47:18,8312,207,1008,1,1786.88,Web,4,5
28788,2025-09-26T16:51:32,3693,2963,589,4,587.64,App,24,7
28789,2026-05-19T21:43:17,8500,2324,1639,4,852238.57,App,27,5
28790,2026-05-22T05:07:06,9430,4598,936,1,447.26,Web,5,5
28791,2025-08-18T20:46:19,8634,4994,137,4,410178.44,Web,42,2
28792,2025-01-10T19:10:54,1774,944,23,2,1999407.65,Web,33,1
28793,2025-09-05T18:50:47,3969,1975,843,1,286897.4,Web,8,5
28794,2025-11-01T01:18:07,115,3849,1970,5,7582273.38,Web,43,6
28795,2026-02-26T02:17:09,5509,2296,1483,4,1519903.33,Web,25,4
28796,2026-01-14T18:59:53,8245,4472,1759,1,61654.6,Web,8,2
28797,2025-04-22T10:22:41,2780,4767,637,1,353261.4,App,43,3
28798,2025-12-30T17:59:20,1100,3547,550,2,814367.62,App,42,4
28799,2025-02-01T20:19:48,4198,418,1012,2,7640.11,App,46,2
28800,2024-12-23T07:36:40,3213,3454,765,2,145134.75,Web,43,3
28801,2026-03-19T08:28:44,8938,3938,198,2,158.85,App,20,2
28802,2025-02-23T02:37:31,4501,74,561,1,5091840.0,Web,6,6
28803,2025-08-05T09:41:13,9362,3032,1713,3,2699452.94,App,33,3
28804,2025-04-30T05:07:35,2924,4641,960,1,591280.0,Web,5,3
28805,2025-05-21T12:56:56,645,4366,1239,1,4909.88,Web,1,4
28806,2025-06-01T10:02:14,1135,3744,1559,1,94620.4,Web,4,3
28807,2026-02-12T02:00:50,7888,3702,774,1,310623.0,Web,8,3
28808,2026-01-19T17:03:08,8183,1133,1229,1,382160.0,Web,1,5
28809,2025-10-01T13:48:22,4104,2457,1987,1,25624.4,Web,1,1
28810,2026-01-23T01:43:17,4035,3088,1424,2,4493.12,App,37,2
28811,2025-05-22T02:25:44,583,4465,1642,2,6257032.63,Web,39,4
28812,2025-12-14T22:20:59,4145,1764,1810,1,1070.92,Web,3,3
28813,2026-02-26T00:12:59,3748,708,1611,5,14098.84,Web,41,7
28814,2026-05-13T18:25:44,512,4123,1857,2,1254412.51,App,34,4
28815,2025-12-13T15:15:05,1502,355,622,2,1187889.97,Web,33,1
28816,2025-04-22T20:08:47,5534,984,942,1,1891600.0,Web,6,1
28817,2025-08-20T04:29:56,887,4337,216,1,532280.0,Web,5,3
28818,2025-05-14T20:45:54,8699,115,354,1,5559920.0,Web,1,5
28819,2026-04-28T16:15:42,7754,4172,616,2,7217433.08,App,28,4
28820,2025-10-17T04:00:49,9634,32,1278,5,859947.43,Web,22,6
28821,2025-03-10T03:03:05,7202,1091,1808,1,266396.0,Web,1,3
28822,2025-05-09T20:47:14,4062,3478,848,4,4027.32,App,22,8
28823,2025-08-18T01:20:17,2863,669,665,2,9836696.86,App,34,3
28824,2025-06-21T03:36:30,7093,2797,1089,3,490.94,Web,22,1
28825,2025-08-14T19:19:32,7998,2312,1886,2,10019876.88,App,44,6
28826,2025-06-12T22:51:27,2164,3517,1844,1,101294.4,Web,3,2
28827,2026-04-21T02:12:32,6016,1191,1441,2,3988622.97,App,24,5
28828,2025-02-10T08:38:50,1266,57,1339,1,649000.0,Web,1,5
28829,2025-12-23T10:09:42,8106,484,1596,2,3443427.44,Web,60,2
28830,2026-01-29T00:56:21,3738,3591,1449,1,172960.0,Web,3,6
28831,2026-02-05T20:49:16,6451,1151,41,2,1915587.28,App,59,4
28832,2026-01-04T18:17:25,8165,2803,1444,1,994920.0,Web,5,1
28833,2026-04-02T19:02:13,5621,569,785,2,557337.16,App,58,3
28834,2026-03-05T16:39:40,398,2860,374,4,839312.08,Web,55,6
28835,2025-02-05T18:36:58,6051,1023,326,1,66777.6,Web,2,6
28836,2025-08-03T08:41:31,287,2051,709,1,4536.09,App,22,4
28837,2026-03-13T21:14:21,6001,723,1126,1,194617.6,Web,8,3
28838,2025-12-08T13:03:30,265,1163,1522,4,3716.16,App,45,4
28839,2025-06-21T17:30:30,7544,4087,1051,4,735895.69,App,47,2
28840,2026-01-19T17:22:16,6386,1086,8,3,680128.97,Web,33,3
28841,2025-06-04T23:14:48,4922,4428,1293,4,1050920.21,Web,57,3
28842,2025-07-26T15:22:59,1911,1159,1165,3,10884.22,App,60,5
28843,2025-08-13T13:15:16,4088,2466,836,1,1619160.0,Web,3,7
28844,2025-12-01T14:44:43,8936,739,817,1,1829200.0,Web,6,4
28845,2025-12-27T22:27:06,8555,3089,968,1,221492.2,Web,3,4
28846,2026-01-16T19:22:31,9408,743,355,1,525.86,Web,4,1
28847,2026-03-11T04:41:45,9283,94,734,1,257080.6,Web,1,4
28848,2025-10-31T10:12:45,3748,2489,1134,4,813.13,Web,23,6
28849,2025-08-15T22:38:12,1281,2105,1414,4,369.16,Web,27,2
28850,2025-01-01T05:38:03,5463,1655,644,1,436282.2,Web,4,2
28851,2025-01-16T12:47:42,2202,3617,555,3,488.16,Web,32,5
28852,2026-04-20T22:27:16,9470,3915,1548,1,240076.0,Web,8,5
28853,2025-10-20T21:10:01,9672,1533,1876,1,326.81,Web,3,4
28854,2026-04-30T21:32:37,4389,3116,694,1,595.54,Web,1,2
28855,2026-01-06T17:18:13,6226,1126,1355,1,446080.0,Web,2,2
28856,2025-01-22T11:37:06,7336,3505,1957,1,426872.8,Web,3,3
28857,2025-10-17T02:35:04,1416,1017,463,2,2318075.34,App,53,6
28858,2025-07-18T15:47:53,3239,3053,1314,1,145.57,Web,6,5
28859,2025-04-19T02:48:15,331,2985,368,1,335692.8,Web,5,3
28860,2025-10-01T03:44:19,2866,3729,768,4,5211411.9,App,35,6
28861,2025-06-30T03:11:13,4662,4462,1750,2,6733961.59,App,32,1
28862,2026-02-28T02:32:42,5039,4923,1020,3,5129198.18,App,28,4
28863,2025-12-24T17:51:10,130,1967,1864,5,6090033.12,App,29,9
28864,2026-01-20T01:29:24,3896,4575,21,1,267000.0,Web,3,2
28865,2025-02-24T16:26:53,997,445,1922,1,111.26,Web,7,1
28866,2025-01-13T07:08:07,1611,4797,104,2,936739.05,App,49,5
28867,2025-01-02T15:00:16,9889,3841,1749,4,5045164.03,App,23,7
28868,2025-04-30T20:23:23,1905,4773,1490,5,1249499.53,Web,44,5
28869,2025-04-11T18:54:09,2020,2160,1212,3,969680.79,App,45,5
28870,2025-07-31T03:14:25,4669,884,538,5,4205.05,Web,27,6
28871,2025-08-22T04:27:50,7770,3905,877,3,890253.85,App,23,4
28872,2026-05-04T23:10:33,5922,197,578,1,1400440.0,Web,5,1
28873,2026-04-22T20:40:18,2619,2190,1474,2,7432.81,App,39,1
28874,2025-03-01T11:47:15,3142,4505,796,4,5026216.5,App,24,7
28875,2025-03-14T07:20:10,9911,2548,294,5,1586329.88,App,25,4
28876,2024-12-23T03:45:22,2922,2830,315,1,705.9,Web,8,1
28877,2025-02-27T03:13:42,7438,2061,102,4,470.87,App,24,4
28878,2026-01-06T19:52:19,4906,3120,971,3,430271.87,App,54,1
28879,2025-03-12T18:09:58,2326,2379,1454,1,5061.68,App,38,4
28880,2025-09-10T22:18:24,1185,1376,356,2,2014209.85,App,47,2
28881,2025-07-31T13:59:49,647,2099,1859,1,59530.2,Web,3,4
28882,2026-03-22T09:09:14,9239,4554,638,1,288429.6,Web,6,1
28883,2025-06-10T04:34:40,8231,4797,1795,1,150789.37,App,31,3
28884,2025-11-04T02:40:08,8212,2491,1889,1,1504.2,Web,8,3
28885,2025-09-18T02:21:37,666,4372,1568,2,7484769.99,App,31,5
28886,2025-02-09T23:22:15,1968,1554,303,1,20548.4,Web,4,6
28887,2025-04-04T06:52:51,7382,503,1090,1,4837.12,Web,2,4
28888,2026-03-24T15:19:02,9234,2606,214,3,13370878.32,App,33,3
28889,2026-01-06T10:55:26,3722,1974,1532,5,5455.45,Web,50,6
28890,2025-03-21T16:23:49,1412,2850,1226,1,336181.6,Web,3,3
28891,2025-06-11T07:54:28,2167,4662,1289,3,4040.61,Web,42,6
28892,2025-11-15T21:47:28,4066,4695,876,1,34939.8,Web,8,6
28893,2025-04-07T23:32:43,84,2132,260,1,280195.2,Web,1,7
28894,2025-09-30T18:50:36,4592,2962,933,2,540023.22,App,44,1
28895,2026-03-15T13:40:42,5269,2372,1304,1,67172.4,Web,2,5
28896,2026-02-11T14:46:21,7808,2184,887,2,1329.1,Web,44,2
28897,2025-05-31T20:48:20,8247,59,1299,2,4255880.78,App,22,5
28898,2025-01-22T21:31:54,5393,4208,494,1,1795120.0,Web,8,4
28899,2025-09-06T02:22:16,1320,3438,1789,2,7528818.34,App,34,4
28900,2025-12-06T07:06:46,6836,684,1206,4,452794.49,App,28,4
28901,2025-12-20T21:08:14,2337,2602,1945,1,389075.4,Web,5,3
28902,2025-04-15T05:48:35,7376,4712,1614,1,400000.0,Web,8,1
28903,2025-07-16T06:12:45,613,1878,69,1,216350.4,Web,5,3
28904,2025-07-09T01:33:27,571,4086,762,1,408364.2,Web,4,2
28905,2025-10-03T02:02:03,7397,380,1114,1,449.21,Web,2,2
28906,2025-10-06T05:16:12,9782,3793,989,1,90794.6,Web,2,4
28907,2025-10-22T22:41:23,4347,2220,223,1,33971.6,Web,8,2
28908,2024-12-17T17:20:02,7751,1359,832,2,387.6,App,58,1
28909,2025-12-04T22:20:10,8808,4723,1304,3,507133.45,App,37,4
28910,2025-06-01T21:22:17,4383,4316,1830,3,171202.01,Web,50,3
28911,2026-01-13T10:36:28,2465,4425,141,1,284800.0,Web,6,5
28912,2025-08-19T06:06:11,4539,2217,2,5,15490.28,Web,26,7
28913,2025-05-02T09:05:59,4695,3487,1412,1,4885.34,App,39,6
28914,2025-03-13T16:55:29,7126,725,780,5,7274.69,App,37,5
28915,2025-01-26T17:59:26,136,3964,277,1,1161.08,Web,2,1
28916,2026-03-15T15:10:48,896,1721,1191,1,164791.4,Web,8,3
28917,2025-09-20T18:54:35,1538,3805,1160,1,401116.8,Web,7,3
28918,2025-07-29T09:17:24,9176,1578,1919,4,1921154.63,Web,57,5
28919,2025-07-25T22:32:52,4786,4889,1692,1,93830.8,Web,4,6
28920,2025-12-12T02:04:48,6278,4,1022,2,269993.74,Web,31,5
28921,2026-02-24T03:27:25,8638,2757,1492,2,152651.7,Web,42,3
28922,2025-11-02T19:23:09,4257,4468,1253,4,5719.39,Web,42,4
28923,2025-02-01T19:22:06,5832,3604,1364,3,967.6,Web,48,2
28924,2025-12-21T09:55:35,5531,1419,1501,2,1270.95,App,15,1
28925,2025-08-07T06:09:20,3231,646,484,1,914440.0,Web,1,6
28926,2025-11-22T12:57:43,6039,626,1439,3,4603.78,App,56,3
28927,2025-12-04T01:45:16,5644,4367,1126,1,393211.4,Web,3,5
28928,2025-05-24T13:41:24,9279,715,1387,3,12297332.4,Web,20,3
28929,2026-01-09T01:38:53,1258,3356,1719,1,63694.4,Web,1,2
28930,2025-02-07T03:13:43,9195,4215,1323,1,1077.97,Web,4,4
28931,2025-05-08T02:40:49,8312,4912,105,1,518.02,Web,6,4
28932,2026-01-13T10:00:04,2442,4560,125,4,5565.15,App,51,9
28933,2026-02-21T16:46:37,8591,2946,65,1,5693935.38,App,16,4
28934,2025-06-04T23:57:05,5825,3867,1800,1,352760.0,Web,3,3
28935,2025-09-07T23:01:29,6905,1639,1316,1,1001600.0,Web,6,3
28936,2026-03-03T00:33:41,7730,2901,1403,5,5996.12,App,34,5
28937,2026-05-19T17:15:13,866,3788,292,1,137766.4,Web,8,2
28938,2025-11-10T15:27:58,5123,661,1991,3,192370.01,App,41,4
28939,2025-12-16T04:32:25,3761,344,139,1,360.04,Web,2,3
28940,2026-01-30T18:37:40,5186,4838,139,2,103.09,Web,52,4
28941,2026-03-12T18:37:12,4838,1381,320,3,559910.86,App,38,3
28942,2025-08-20T12:08:45,8306,4075,1819,1,149560.0,Web,8,5
28943,2026-05-26T20:20:39,5095,2798,1789,1,911640.0,Web,6,5
28944,2026-03-02T08:12:56,9116,3666,1073,1,78.26,Web,5,1
28945,2025-10-15T16:21:57,3305,3139,1146,1,460280.4,Web,4,1
28946,2025-05-01T15:39:47,7278,3053,717,1,145.57,Web,3,3
28947,2026-03-18T16:05:09,2656,4298,1581,3,1427873.54,Web,29,7
28948,2025-04-07T23:26:36,2304,844,960,1,439440.0,Web,7,2
28949,2025-08-01T23:38:49,957,2159,1308,2,420063.14,Web,46,7
28950,2025-05-30T04:12:43,3381,2834,14,1,224920.0,Web,2,7
28951,2026-03-25T06:11:11,6822,91,61,1,261.94,Web,5,6
28952,2025-07-03T03:07:04,3008,2372,1615,1,267.97,Web,4,6
28953,2025-02-22T18:24:56,3906,2432,610,1,458480.0,Web,4,2
28954,2026-05-21T22:48:20,1628,4629,1012,2,6208.46,App,26,3
28955,2025-04-10T00:49:52,2049,248,950,1,1424840.0,Web,3,4
28956,2026-01-28T16:14:39,4047,1628,823,4,708780.92,Web,29,5
28957,2025-05-26T18:50:54,4327,2445,207,1,363789.4,Web,6,6
28958,2025-05-08T12:58:30,4798,2666,1324,1,1057.76,Web,7,4
28959,2025-09-17T05:23:23,143,1030,1872,1,1644200.0,Web,8,5
28960,2025-09-07T09:24:48,2080,554,51,5,1317505.09,App,29,7
28961,2026-02-02T20:36:14,5567,4939,1268,1,376.61,Web,2,2
28962,2026-01-18T03:18:08,7683,3720,175,1,240781.0,Web,8,3
28963,2026-05-29T06:21:24,6082,4904,1042,1,737960.0,Web,7,4
28964,2026-05-08T17:52:47,830,413,1486,3,2049704.82,App,44,5
28965,2026-06-13T17:57:43,8369,3009,1335,2,6189.61,App,21,4
28966,2026-01-10T06:04:05,7080,1973,389,1,498.98,Web,7,2
28967,2025-01-09T22:52:52,3494,1788,571,2,8625353.68,App,51,7
28968,2025-02-16T03:42:01,656,491,1622,5,16616564.22,App,49,7
28969,2026-01-02T22:24:56,7451,3042,281,2,6293.07,App,25,4
28970,2025-01-25T02:23:21,2878,2059,641,1,19937.4,Web,3,7
28971,2025-04-22T06:02:49,1951,2391,666,1,76901.4,Web,5,1
28972,2025-09-19T20:58:52,873,730,487,1,29196.4,Web,4,2
28973,2026-04-09T13:19:55,6211,25,833,4,854941.36,App,55,5
28974,2025-05-05T03:19:36,9148,2992,1922,1,1135.95,Web,6,3
28975,2025-10-27T14:25:36,917,604,99,1,214.5,Web,4,5
28976,2025-06-14T02:03:30,5057,4570,388,1,151.01,Web,7,5
28977,2025-01-21T11:13:37,5736,3155,802,1,176440.0,Web,8,5
28978,2025-12-23T14:24:37,3756,3597,1168,1,1945720.0,Web,8,1
28979,2026-04-23T08:22:28,3698,651,1959,2,519213.09,App,38,5
28980,2026-04-20T15:04:30,2118,3698,1602,1,5224.35,Web,4,3
28981,2025-05-31T19:13:15,2684,4344,926,3,1024995.57,Web,56,4
28982,2026-05-31T22:37:56,9239,2680,1023,1,58862.8,Web,7,5
28983,2026-01-27T08:34:14,482,2810,1951,1,886.16,Web,4,3
28984,2025-05-28T04:00:21,2059,157,1477,1,77550.0,Web,7,3
28985,2026-05-02T13:56:46,3371,2517,44,1,1540720.0,Web,6,5
28986,2025-08-04T19:14:53,712,2571,1619,5,4066413.53,App,46,5
28987,2025-05-03T04:48:47,6737,2714,1887,1,383134.6,Web,8,5
28988,2025-05-06T13:20:43,8687,1754,192,1,89800.0,Web,5,5
28989,2025-09-05T05:13:24,3310,3485,1298,3,4411.15,Web,51,3
28990,2025-04-17T09:59:27,5461,4288,1698,1,814160.0,Web,3,1
28991,2025-07-10T09:17:02,2965,2596,231,3,199.44,Web,31,4
28992,2026-05-10T12:05:54,7111,1809,93,4,10265.48,Web,55,6
28993,2025-03-10T01:51:41,1950,2921,1631,3,315643.05,App,35,2
28994,2026-04-21T11:34:41,8059,691,351,5,4865730.38,Web,27,4
28995,2025-05-14T04:19:58,9998,3463,240,1,153520.8,Web,6,6
28996,2025-08-17T11:15:19,8922,4918,863,5,1569.05,App,57,4
28997,2025-02-15T20:38:32,6663,3861,687,3,7650.95,Web,42,4
28998,2025-09-04T02:15:39,7081,3909,1703,4,4733.51,App,39,1
28999,2026-04-02T20:39:19,5474,4310,408,1,1357760.0,Web,3,1
29000,2025-10-21T11:00:10,9210,3669,1132,2,2080477.95,App,24,1
29001,2025-05-20T14:29:17,6998,3100,1662,4,398215.82,App,34,7
29002,2025-09-07T17:26:49,9772,1642,1778,5,7214654.3,Web,59,6
29003,2025-06-02T01:23:58,3981,76,1858,1,10490.4,Web,8,6
29004,2025-06-16T22:37:28,7290,4630,1676,2,492418.71,App,44,5
29005,2025-05-07T16:13:37,5260,2730,1338,1,333120.0,Web,4,3
29006,2026-03-01T16:14:49,3377,2089,279,3,1810036.69,Web,54,6
29007,2025-02-09T17:18:02,6794,3473,869,1,299960.0,Web,2,3
29008,2025-06-14T23:43:47,2950,3401,1115,5,186839.37,App,24,5
29009,2026-01-30T17:43:44,1651,371,1634,2,279376.58,App,41,4
29010,2025-09-19T12:01:54,8514,613,1911,5,5365678.97,Web,36,1
29011,2026-03-22T06:36:25,9153,1553,183,1,100786.8,Web,7,6
29012,2025-11-25T13:43:55,9805,2939,445,1,401520.0,Web,2,1
29013,2024-12-27T07:10:22,3600,4126,1053,1,392374.8,Web,2,1
29014,2025-01-26T22:26:57,8296,382,899,1,130280.0,Web,4,2
29015,2025-08-11T23:14:14,1495,1590,1290,3,4346.61,Web,26,2
29016,2025-03-09T00:09:10,3666,182,670,1,187483.0,Web,4,2
29017,2025-09-08T07:17:19,2357,1251,1938,5,5896674.4,App,47,2
29018,2026-03-12T21:25:16,9437,1098,1314,2,1510.08,Web,44,5
29019,2024-12-30T13:26:31,1939,1677,800,1,1785.64,Web,3,5
29020,2026-05-09T23:18:22,5691,3173,928,1,1164.75,Web,6,2
29021,2025-10-09T01:15:36,8809,1072,443,1,995.74,Web,2,3
29022,2024-12-29T23:46:42,1796,2136,997,1,332.48,Web,6,7
29023,2026-01-24T23:34:17,3231,1752,1244,1,767120.0,Web,6,1
29024,2026-03-25T01:39:53,4572,1805,18,3,3363.7,Web,24,1
29025,2025-08-07T13:21:14,3302,4593,1459,3,940638.94,App,46,5
29026,2025-12-18T13:15:44,4609,649,1809,4,4197368.16,Web,39,4
29027,2026-05-25T22:40:40,4579,2150,1636,1,213.38,Web,2,2
29028,2025-01-18T07:36:10,2031,434,724,4,15773.02,Web,54,5
29029,2026-04-23T09:46:04,2406,2491,1701,1,1604480.0,Web,7,6
29030,2026-03-06T10:18:38,6734,735,496,1,1617.86,Web,2,4
29031,2026-04-02T15:31:49,6014,2130,20,1,1465.39,Web,2,1
29032,2026-04-12T04:42:31,1909,533,1668,2,1548166.14,App,56,3
29033,2025-10-23T16:15:12,1154,4067,1332,1,1097840.0,Web,7,7
29034,2025-07-20T19:54:15,5087,1099,1097,1,333.0,Web,5,3
29035,2026-01-30T02:09:22,2802,278,1791,3,307.76,Web,27,5
29036,2026-04-10T12:35:43,7998,815,868,1,1076720.0,Web,1,3
29037,2025-04-06T00:28:32,4927,2689,1971,5,1380297.93,Web,58,8
29038,2026-02-02T13:41:33,9659,2657,1399,5,1284331.78,App,55,3
29039,2026-04-02T03:11:13,6323,1462,1494,1,1567.24,Web,5,3
29040,2026-04-12T02:49:03,5235,4487,945,4,1501196.0,App,57,5
29041,2024-12-26T01:56:31,2284,3806,1708,3,6693575.89,Web,25,1
29042,2025-02-12T05:35:48,9795,2378,1789,1,616840.0,Web,1,6
29043,2025-04-20T21:21:04,6559,886,869,5,22818759.02,App,53,5
29044,2025-05-13T13:51:14,5224,2364,1671,2,736492.34,Web,51,3
29045,2025-05-26T01:05:27,209,2089,116,3,473101.25,App,31,2
29046,2025-01-04T10:29:52,1860,4014,33,3,731019.46,App,20,3
29047,2024-12-18T08:05:06,1780,1848,1900,2,343955.77,Web,53,4
29048,2025-12-04T20:23:44,3926,10,103,2,1982453.08,Web,50,1
29049,2024-12-19T20:16:36,6693,625,1786,2,430684.93,Web,27,4
29050,2025-07-22T01:19:59,3802,778,698,1,397200.0,Web,2,1
29051,2025-05-15T12:58:00,7798,2889,693,2,77222.36,App,28,5
29052,2025-10-08T11:17:53,7019,4034,463,1,1005680.0,Web,8,6
29053,2026-02-23T22:02:51,7219,2049,1741,1,547.01,Web,1,5
29054,2025-06-02T09:45:07,5651,1960,1054,4,704185.3,App,37,4
29055,2025-12-25T01:00:16,7758,687,860,1,228680.0,Web,7,3
29056,2025-01-12T14:27:02,8291,77,615,4,289714.38,Web,43,7
29057,2025-04-16T20:20:27,9302,833,1850,5,1039687.54,Web,25,8
29058,2025-01-02T15:32:45,9145,3420,917,1,165.82,Web,6,4
29059,2026-03-23T01:31:35,2600,4959,1401,1,464914.6,Web,3,6
29060,2025-03-20T13:15:14,492,1298,1116,2,115261.92,App,49,4
29061,2025-10-02T08:04:39,3303,1529,1207,2,2035783.82,App,17,7
29062,2025-07-23T09:10:19,491,4166,464,5,262507.66,App,25,9
29063,2024-12-29T20:21:53,3797,4906,532,1,258999.99,App,22,2
29064,2025-01-24T11:52:31,4257,3968,1169,5,6726.11,Web,41,6
29065,2025-09-09T05:03:07,4420,755,1534,1,1589480.0,Web,5,2
29066,2025-06-07T13:15:45,853,2193,971,1,68037.2,Web,7,3
29067,2024-12-18T13:10:23,3367,1569,396,5,565031.5,Web,51,8
29068,2026-05-28T08:29:57,6323,4365,102,2,9563.03,App,31,3
29069,2025-11-11T20:00:23,518,1822,870,2,27808.23,App,25,2
29070,2025-10-02T05:45:17,2273,3954,1708,3,1935115.37,Web,48,1
29071,2025-02-25T02:06:22,7625,471,1748,4,5045.89,App,34,8
29072,2026-03-23T10:46:14,7312,2018,1645,4,78922.02,App,39,7
29073,2026-05-03T18:37:46,9842,1264,410,1,340392.8,Web,7,3
29074,2025-03-14T02:35:29,7932,4239,1118,1,304600.0,Web,2,5
29075,2025-11-01T03:57:34,7037,1177,467,1,219600.0,Web,8,1
29076,2026-02-02T11:41:45,7428,3830,64,5,4502478.89,App,30,5
29077,2026-02-12T17:00:27,2040,1687,829,1,870240.0,Web,7,2
29078,2025-01-09T22:47:00,5226,1621,510,5,3539.83,App,40,5
29079,2025-11-26T20:21:39,4502,3958,91,1,605680.0,Web,3,5
29080,2026-03-26T02:58:59,1052,3068,1757,1,965.85,Web,1,4
29081,2025-06-23T13:49:29,5834,482,1556,1,4307.62,Web,6,4
29082,2025-08-10T14:06:54,868,2472,534,3,332484.12,Web,33,3
29083,2025-06-14T07:09:58,7020,435,1964,3,856705.03,Web,43,4
29084,2025-06-07T22:50:59,8224,4640,945,1,1243520.0,Web,1,1
29085,2025-11-14T05:23:11,4691,3044,1186,3,6576.86,App,57,5
29086,2026-01-23T03:34:37,7304,3487,529,1,4981.05,Web,5,2
29087,2025-03-28T15:59:30,807,1457,1579,5,3656828.52,Web,56,4
29088,2026-05-20T00:12:39,6392,2679,589,1,2192.72,App,21,6
29089,2025-01-08T18:02:28,3668,1944,1329,1,837040.0,Web,6,5
29090,2025-12-11T00:37:40,4455,1759,64,1,2410560.0,Web,6,3
