id_usuario,recencia,frecuencia,valor_monetario,tasa_abandonos,cluster,pca_1,pca_2
6287,27,3,1010.25,0.604077933460462,0,-0.678775644707131,0.7703403971812559
6288,52,10,8124.02,0.1602950400843254,1,2.8675305328811422,-1.3917656384909909
6289,452,1,261.49,0.4246668772720634,3,-3.5562128452266255,-0.1048165301949216
6290,271,2,1619.9,0.22178417966526254,3,-2.0474595566090072,-1.109958799028057
6291,12,7,7721.31,0.33623393199908036,1,2.0793049331401456,-0.5132397057611934
6292,309,2,3853.7299999999996,0.11265676454397981,3,-1.7398101854176966,-1.630327229147089
6293,143,4,1034.98,0.3802309078875308,2,-0.947430938741638,-0.3399367603153179
6294,36,6,3227.02,0.4849138448093474,0,0.6633397067846785,0.1888508696634102
6295,101,7,10967.73,0.5337078149789608,1,2.345743312931959,0.49965034990902174
6296,251,3,730.84,0.5644432415900971,3,-1.8579349379388226,0.5792858262228415
6297,40,8,1917.17,0.685403919171722,0,0.9424626078701438,1.1659685008140825
6298,85,5,708.47,0.25082403509301104,2,-0.4278865163778208,-0.990870005626612
6299,63,6,4106.29,0.1843372757069276,2,0.7329618980927441,-1.2946385396320286
6300,371,1,1697.72,0.696076020328548,3,-2.8433452581911816,1.252657751860313
6301,98,6,2238.55,0.20962897042485495,2,0.14446708046184406,-1.1845455492644967
6302,46,5,2015.77,0.7823320569353367,0,0.037965209052119336,1.6583957615200207
6303,91,4,602.72,0.6897767605790459,0,-0.7936902453270639,1.191179130052054
6304,43,7,5105.36,0.45061362412271944,1,1.342405968857316,0.03231461489417955
6305,29,5,3018.21,0.7869949974454177,0,0.3442894020794416,1.6899222927959057
6306,97,4,3496.36,0.16816371037560296,2,-0.16649446752295793,-1.3724540536382495
6307,43,4,1709.4699999999998,0.31214603282257114,2,-0.29661684167494073,-0.6756052209713889
6308,35,8,8646.85,0.546757090528428,1,2.459615926047812,0.5378181741650663
6309,37,3,655.3199999999999,0.3450048079312251,2,-0.7984516546940964,-0.5187890891309034
6310,19,6,5566.28,0.7498607863865543,0,1.256390666023676,1.5247027288793926
6311,25,3,1002.3,0.1459382617244723,2,-0.6551231609076438,-1.5044904378708546
6312,100,4,1496.36,0.48458828244267527,0,-0.6342043127389102,0.18076294956365788
6313,304,2,1072.49,0.5136063871765802,3,-2.343094093254585,0.33525210936671673
6314,94,5,1036.53,0.5569096866440569,0,-0.41062479171172434,0.5321368415528258
6315,1,10,3547.41,0.2789663563322701,1,2.1066430856237686,-0.845524095961379
6316,60,5,3877.6699999999996,0.3551964992639052,2,0.39397240187209326,-0.4451210878968596
6317,33,8,2130.05,0.6905763707654844,0,1.0243034749430737,1.1933037321016355
6318,51,7,5410.8,0.2364599382791119,1,1.3771734894618177,-1.0279321661595964
6319,19,6,1186.81,0.6788074930213535,0,0.29075322526248343,1.1325989066013253
6320,92,7,2219.71,0.49385879603191973,0,0.45838926291438437,0.22292340955910667
6321,141,5,2452.2200000000003,0.6335312578358575,0,-0.3350168537582026,0.9270067615077658
6322,112,5,1817.73,0.5995251563844302,0,-0.32928258441364494,0.7514010039167359
6323,20,5,3782.99,0.24525804676941532,2,0.576518855315297,-0.9932927904670595
6324,97,2,2821.0,0.498168915503711,0,-0.9222580574184017,0.2666864317057635
6325,76,4,1336.8,0.7074062069635647,0,-0.5571089422306524,1.2847491381352474
6326,52,2,1665.97,0.40248136576135063,2,-0.9495971669352895,-0.22043309546949266
6327,239,6,2711.45,0.7766135391563218,0,-0.474291436759702,1.6399946642315857
6328,93,5,3850.3700000000003,0.41655057007120266,2,0.22105950761951307,-0.1395259747523206
6329,8,8,2106.61,0.19994994566751928,2,1.1604955149403733,-1.243810802101166
6330,59,4,2144.7200000000003,0.3726042760543713,2,-0.282354616971628,-0.3709304942555247
6331,3,6,5054.3099999999995,0.766191684473376,0,1.2225856758049727,1.600601017551644
6332,64,4,3221.1,0.323804594537898,2,-0.06776289875096166,-0.6033751208505731
6333,106,8,5759.39,0.707668711906944,1,1.4613628911580792,1.3134399002510049
6334,4,3,602.56,0.7168754771773229,0,-0.6578174655943066,1.3258789960823285
6335,232,5,1867.36,0.34513056703237277,3,-0.9090708626587083,-0.5068194644626202
6336,123,2,6919.9,0.15828036063544249,2,-0.13465783468438858,-1.3831184945730772
6337,118,5,3488.34,0.6071905364111728,0,0.009761552851791314,0.8046802139675567
6338,101,2,249.9,0.31805860930979024,2,-1.5044835903751121,-0.6505072903999813
6339,39,4,4742.11,0.6480465299803007,0,0.38238263034240544,1.0192383173230066
6340,80,5,3127.36,0.40985839378230327,2,0.12639859300335796,-0.17972279520309745
6341,115,1,345.68,0.4396867196398352,3,-1.855015104778301,-0.04188659123658189
6342,48,2,2807.47,0.6445365847239758,0,-0.6854525728960715,0.9914845886346115
6343,8,3,4670.3,0.36765433174313955,2,0.23308493154895654,-0.37135197532063646
6344,51,12,8191.6,0.41018914172604026,1,3.4744265244189876,-0.15717142287796307
6345,130,3,1669.5300000000002,0.36333332813873553,2,-1.039363734499235,-0.41525906550796343
6346,1,14,18633.32,0.357138360694096,1,6.629321287054954,-0.33537290679791243
6347,136,4,1087.26,0.4681626038310216,0,-0.9038744555934366,0.09686022936221166
6348,43,6,3038.72,0.6661596111508056,0,0.5806570890299914,1.0873118925844374
6349,36,5,1445.0700000000002,0.35323781834579615,2,-0.023794334587618888,-0.4775700543399528
6350,7,7,6303.02,0.46697830437641574,1,1.7863798568663012,0.1229945029086149
6351,66,7,10700.32,0.5695091278098207,1,2.460232535825433,0.6737168419843775
6352,19,9,5796.5,0.2886076124125585,1,2.2158669310398036,-0.7734430842169467
6353,100,10,11453.619999999999,0.2942659634316748,1,3.3592604965781243,-0.6949326864913672
6354,61,5,2015.2600000000002,0.7533891889164184,0,-0.03608846801989727,1.5152403659959737
6355,139,5,1060.88,0.6064742013317621,0,-0.6316563723233835,0.7801015183467932
6356,55,5,4893.3099999999995,0.5040306733563162,0,0.6384293367419247,0.3027827310528213
6357,12,4,1742.11,0.5534040380944284,0,-0.14269825934055172,0.5214049523475525
6358,135,3,722.46,0.12050961017239287,2,-1.265500395217057,-1.6292099134908515
6359,23,4,1276.0900000000001,0.5326720758931879,0,-0.29994631803112154,0.4146903750061778
6360,173,2,513.11,0.45665621125694134,3,-1.8105622145315443,0.04264909191216886
6361,138,4,2713.62,0.482024775845605,0,-0.5548424545192184,0.18036233573283014
6362,53,9,2490.15,0.35159667878157197,2,1.3131101427529375,-0.4891340502451868
6363,102,8,7993.52,0.15703172839905932,1,1.993702321021016,-1.4005878514406538
6364,6,4,2154.27,0.23533746352843654,2,-0.010923021124221546,-1.0543313651295676
6365,145,4,1089.3899999999999,0.7655212992488702,0,-0.9583618819051335,1.5736109743506608
6366,39,1,193.04,0.38608969358965384,2,-1.507380066753209,-0.31216539813327054
6367,39,2,965.49,0.4266782090816049,2,-1.040317825149508,-0.10706213971281149
6368,13,6,9131.09,0.1368968528974073,1,2.0949475086211216,-1.4869075558786606
6369,137,3,891.2,0.12629636068078642,2,-1.2383859222428155,-1.5988898030107144
6370,159,8,13456.72,0.6020270129327304,1,2.9016206459015366,0.8599837898513831
6371,0,8,5944.7699999999995,0.4766662648847779,1,2.0395150088300165,0.1642655179831387
6372,7,7,1930.83,0.45609418895138676,2,0.8203262693652947,0.029698953219596338
6373,363,3,3828.29,0.2701871712958681,3,-1.7227428081003333,-0.849778583979793
6374,59,5,1464.07,0.6213255121409456,0,-0.1434884086584193,0.854515344922254
6375,186,2,545.79,0.21776560537594433,3,-1.860224081954822,-1.1426826824773983
6376,12,6,2657.33,0.23295432056271403,2,0.6657618560248911,-1.0681385047203198
6377,53,3,3671.36,0.42249851994379284,2,-0.21431029537983148,-0.10636099504268992
6378,2,7,3408.82,0.30039590347835865,2,1.1772307098129655,-0.7302646003696922
6379,70,3,3027.18,0.2732240868632025,2,-0.4365777863025143,-0.8526740448785998
6381,3,3,503.96000000000004,0.5516663511873322,0,-0.6690565010051475,0.5046855411590828
6382,48,6,6464.61,0.5556802216529813,1,1.3166558470251777,0.5697194026268615
6383,140,6,3088.36,0.6771619488599505,0,0.10680764835213702,1.1459539250336441
6384,43,4,2429.75,0.3923959968810832,2,-0.1401088466708679,-0.2706932459508872
6385,144,7,3488.4100000000003,0.1511595637183052,2,0.49064950632165216,-1.4652907165460964
6386,24,8,6245.99,0.2915664694450204,1,1.9924622778326937,-0.7511764321390972
6387,215,4,4128.1,0.7860038242377719,0,-0.6369851949769025,1.7051662556527774
6388,129,3,1229.17,0.5173810026628916,0,-1.1368909315730806,0.3456046330663443
6389,212,2,715.34,0.5968159593607142,3,-1.9653589441386525,0.74179983830895
6390,90,6,1804.6899999999998,0.10515048073779018,2,0.0920390695931054,-1.707476104490347
6391,137,5,1073.6200000000001,0.46274401252776465,0,-0.6140136810126329,0.06651489857145929
6392,28,7,2853.5299999999997,0.1262700602722622,2,0.9304986836891231,-1.5988368611888764
6393,89,1,151.35,0.49846114846401357,0,-1.7700948075366487,0.24722985086604482
6394,34,2,848.72,0.7445395947452528,0,-1.0518559639226182,1.4699027875958401
6395,121,3,1671.79,0.7778933913502856,0,-1.0078692380437757,1.6427410412210055
6396,97,7,10042.26,0.4783868727722469,1,2.1630188033041864,0.21652272025930977
6397,2,8,3934.9,0.4207433636765512,1,1.587151132370112,-0.13136629755092546
6398,80,5,1316.0900000000001,0.7615119659739459,0,-0.28579753784556633,1.5499920264267784
6399,33,7,1531.98,0.5715268823976867,0,0.5984268398934461,0.6002035659769376
6400,174,2,1551.82,0.14542949567688662,2,-1.5754862866173376,-1.4932439874667216
6401,43,6,5983.45,0.42600790436724834,1,1.2396377348180267,-0.07861403010356795
6402,342,1,176.23,0.26817151292501273,3,-3.02041298107747,-0.8866367096266762
6403,44,13,16531.58,0.42886302501407714,1,5.649898203940284,0.006811552821633849
6404,70,4,615.54,0.4188259004044532,2,-0.6768550580227625,-0.1547627449952334
6405,18,3,4510.34,0.5075013619703195,0,0.14307698309926967,0.32192713533761624
6406,254,3,1227.43,0.34973934324447586,3,-1.7559257685647789,-0.4821605399819995
6407,16,2,1989.98,0.21498931461914966,2,-0.6918712441684284,-1.1497558456228176
6408,30,4,2718.74,0.4526036042129694,0,-0.013331204287423863,0.030356796611206983
6409,28,6,9274.800000000001,0.6811420190420334,1,2.033478335203015,1.2171385252555285
6410,147,4,1385.53,0.5648085596473217,0,-0.8961363709621276,0.5797948738573754
6411,115,8,6787.99,0.3368575061476511,1,1.656254991046553,-0.5180894904343293
6412,30,4,6446.74,0.7548661159312001,0,0.8005241030409196,1.5645765147069515
6413,10,5,2907.57,0.7385452998744275,0,0.4163571332323802,1.4476746815700556
6414,131,5,3010.68,0.24654387956886917,2,-0.1486064999534493,-0.9897583550410327
6415,211,3,2450.69,0.1275923095842541,3,-1.2633045585967744,-1.5757306937628757
6416,5,6,1047.03,0.6189160958455336,0,0.3317933166404586,0.83346504553399
6417,143,2,563.46,0.6793271829444073,0,-1.6570977523605637,1.1475695387075426
6418,22,8,3672.62,0.7775051961659487,0,1.4172817512053695,1.6383546956040465
6419,18,3,1251.9,0.7228854758618175,0,-0.5844117997125152,1.3620641265988158
6420,10,7,2877.65,0.5203743377444904,0,1.0124627158087582,0.3574643750441148
6421,19,5,761.9200000000001,0.47103663744866664,0,-0.09385768245249437,0.10054769927144629
6422,35,4,1975.0,0.11948873588381041,2,-0.19148500412131825,-1.6300684431444594
6423,69,2,426.36,0.2726595127913445,2,-1.3041320656325546,-0.8755091584001721
6424,154,7,1331.17,0.4217303262130485,2,-0.045233313714268156,-0.1408943159460066
6425,284,3,2028.58,0.5399527300584975,3,-1.735074155862392,0.47055516546817816
6426,18,5,698.1700000000001,0.49007628332288755,0,-0.1035953848565313,0.19447130120339054
6427,26,10,4653.27,0.6198451927771834,1,2.2147474769182356,0.8578047685748924
6428,216,3,1073.3600000000001,0.29583685162092865,3,-1.598381626997369,-0.7525705946864747
6429,2,5,2806.08,0.49546682535673126,0,0.4420608035388523,0.23957258611536805
6430,71,6,4258.39,0.1616995703735545,2,0.7273890031656001,-1.4053758676666495
6431,78,7,6833.42,0.3895658665082449,1,1.5516256378259263,-0.2539873716196713
6432,148,7,3278.43,0.6251125830682207,0,0.40830525170202886,0.886171085733919
6433,250,7,2640.91,0.5853805974003309,0,-0.24069663039608946,0.6869290867145224
6434,12,2,1228.2199999999998,0.7934499160205253,0,-0.8597428064770044,1.7153427272180415
6435,165,6,3430.8,0.2945237881914292,2,0.07052092680733632,-0.7498687778837396
6436,152,3,1196.15,0.44873250942178544,3,-1.2567488123405675,0.005311345717836526
6437,249,4,4837.05,0.3306712896417977,3,-0.634761492946036,-0.547965721533583
6438,137,8,1815.6200000000001,0.4084221798414224,2,0.44488802328422805,-0.20660193463585985
6439,223,2,261.02,0.6998650909085717,3,-2.124187347913381,1.2497694896525888
6440,55,6,2166.96,0.5789463526319407,0,0.33096851466215726,0.6469083185850887
6441,16,5,1218.28,0.7177088339433072,0,0.013695212529993374,1.329274219551879
6442,36,5,7935.28,0.24245777583232053,1,1.4145173009567902,-0.9693265100405216
6443,64,3,662.17,0.7113527824890067,0,-0.9441161732883337,1.3012015028327972
6444,208,7,4353.469999999999,0.1418335919248691,2,0.3625364621858715,-1.5014728098181633
6445,74,3,228.59,0.7220194963060067,0,-1.0902562999390144,1.350637351020657
6446,47,6,3558.96,0.33035164562250957,2,0.6869758416153405,-0.5751729513203657
6447,170,9,1983.3799999999999,0.3202113433898466,2,0.6178128554333422,-0.6452086554741214
6448,63,1,112.38,0.45846200368906476,0,-1.647509320672549,0.04732556009457633
6449,36,5,763.23,0.7584831314062622,0,-0.1881474704532281,1.5283708840893835
6450,42,6,2708.4399999999996,0.13344695527698378,2,0.5305782005666373,-1.5606346741724055
6451,59,5,6527.01,0.34656168254952174,1,0.9848620985232145,-0.4642432675752798
6452,28,5,7966.32,0.699600392078335,1,1.4459455904706346,1.3003932489800274
6453,20,5,6494.099999999999,0.37723813420482677,1,1.1713346043932897,-0.31366370429855106
6454,13,4,2328.65,0.2394098283179469,2,-0.007475910521823638,-1.0322886459012612
6455,156,3,455.03999999999996,0.3973559269319883,3,-1.438810288462981,-0.2562827155898403
6456,31,5,3005.5299999999997,0.36988675104416857,2,0.3455378744005973,-0.3810807942793291
6457,346,4,2026.81,0.7407913410266924,3,-1.7541873270605375,1.4666380478092862
6458,28,9,11358.83,0.633354063020168,1,3.388799678685028,0.9885120261796535
6459,94,6,2198.57,0.4535808890208045,0,0.14739590503301653,0.0261815104295438
6460,4,4,1865.75,0.7918593967050997,0,-0.08344081080138821,1.706163189645341
6461,316,4,1200.07,0.42569427189314635,3,-1.7764916986236996,-0.10636100281228986
6462,105,3,2982.11,0.14076648157419266,2,-0.6168834856978958,-1.509449332307538
6463,94,6,1312.98,0.28359202527048943,2,-0.04263125065767008,-0.8257727117643641
6464,98,7,1653.51,0.4052493361535189,2,0.3062541107481111,-0.22188969976286244
6465,99,3,3193.2,0.20983183690228407,2,-0.5425832653642445,-1.1648619863006133
6466,75,5,1950.68,0.7632955884268301,0,-0.12061737431981792,1.5643614391540528
6467,90,3,859.75,0.6367942284724412,0,-1.0277868012724523,0.9337452874790116
6468,58,3,2640.6,0.28780104029944087,2,-0.4625851673126049,-0.784211188833245
6469,41,8,2897.25,0.5135631734625411,0,1.1598873287878484,0.32160717015467993
6470,43,7,3299.14,0.6050144099767004,0,0.9379656364881164,0.7827050513484413
6471,2,6,1998.05,0.7588952502347587,0,0.5522761507346797,1.5368966646461852
6472,128,6,1935.69,0.7171447444227875,0,-0.08938986594200884,1.3336797467107642
6473,69,5,1290.8,0.4606345582967496,0,-0.22632222111244696,0.05548917099398927
6474,56,6,411.59000000000003,0.6422568338551123,0,-0.06416026955442594,0.9455242887229464
6475,20,5,3043.9500000000003,0.49350132767930954,0,0.4048070589606664,0.23261181783142224
6476,111,3,1777.74,0.48689272303187814,0,-0.9247116967723454,0.19849180399534072
6477,261,4,1587.67,0.18031937083673433,3,-1.4078690800828868,-1.3232031155147155
6478,1,8,2815.33,0.18829636061130645,2,1.3525022097525863,-1.2955658024966985
6479,33,9,2794.65,0.47067353051572025,1,1.4762949488241937,0.10408635274318381
6480,111,5,3080.01,0.28820308148530466,2,-0.03479730131532889,-0.7830318241604959
6481,168,5,2048.7599999999998,0.11472583172232804,2,-0.541581067648377,-1.6515164866960015
6482,304,2,635.5799999999999,0.6059874427301486,3,-2.442777346808598,0.7900058018142301
6483,30,4,2565.23,0.12274061768311548,2,-0.03615950621816469,-1.6088073339704758
6484,465,1,1379.29,0.5166937887728382,3,-3.3771607345841885,0.36261601471195004
6485,80,3,2090.13,0.47743565588912007,0,-0.7005186408323685,0.15320110207122015
6486,33,2,2895.25,0.7781702834044631,0,-0.5956328214773002,1.6552186231049058
6487,501,1,486.75,0.43894919754334916,3,-3.7516254644152096,-0.03007863429971506
6488,135,5,2422.4700000000003,0.14452100546445817,2,-0.29516651097391466,-1.5014409285521801
6489,24,7,2660.41,0.4861815774645232,0,0.8956745388625875,0.1862603176790114
6490,58,4,2925.09,0.688767319431271,0,-0.1155109742478198,1.2058041691807517
6491,28,5,5281.67,0.7977944989970079,0,0.8492308096928569,1.7638278582492593
6492,5,7,1513.8700000000001,0.40124022158235073,2,0.7399973640112406,-0.24647091237773605
6493,2,3,2354.02,0.3242091197477198,2,-0.24747242965475444,-0.6080769004210065
6494,30,8,6806.0599999999995,0.7346573078663993,1,2.0713784387804077,1.4540405619379788
6495,21,4,1148.21,0.23386949035328497,2,-0.3081662254445607,-1.0701008210429073
6496,51,7,1196.06,0.5308002405230486,0,0.4356484311709119,0.39564009096110325
6497,47,8,1625.26,0.3840000969266635,2,0.853124300992245,-0.3328795310741778
6498,129,5,2817.88,0.1287576554688887,2,-0.1772692280081789,-1.5763773475638883
6499,50,3,1775.23,0.3431019320139884,2,-0.6157714639806284,-0.5177035857275388
6500,121,5,1340.37,0.28565996575187225,2,-0.46918161828994626,-0.8109097885302503
6501,55,3,630.02,0.5802638077604408,0,-0.9018609688721069,0.649718516271067
6502,38,8,7167.650000000001,0.7641533483843428,1,2.1103559563293137,1.6040307209158242
6503,24,4,846.92,0.28763303116504646,2,-0.39155547389544576,-0.8057569352467955
6504,21,4,2036.87,0.6680261574061772,0,-0.1263524089882442,1.093487021299785
6505,46,7,5401.4400000000005,0.13875187185688667,2,1.4033651644855794,-1.5133255094763336
6506,198,4,2073.06,0.47668470702786925,3,-0.9959114562840209,0.15030516429395624
6507,18,5,4023.42,0.14938504459692623,2,0.6428787995231401,-1.4672218414479414
6508,25,5,2733.03,0.7538230937914475,0,0.3023477466190225,1.5225145186565276
6509,27,1,743.27,0.6364458963901731,0,-1.3342532415985071,0.9353640356102872
6510,3,7,2683.38,0.5605649378432147,0,1.003129262544871,0.5550108592428795
6511,208,3,701.64,0.6767274671372651,3,-1.6534119321650464,1.1349381025064336
6512,59,8,5124.25,0.5532638568991143,1,1.56090432748086,0.5393802844160716
6513,36,8,4259.55,0.7782610780220038,0,1.4770692924641482,1.6478925356674654
6514,139,5,3566.47,0.5997705635053401,0,-0.07760023043433295,0.7693138833668854
6515,105,7,2505.92,0.7472610267075728,0,0.44819650214018264,1.4841259331619883
6516,168,4,4072.38,0.46199232440744664,0,-0.40366096144623187,0.09420363722410427
6517,13,6,1077.2800000000002,0.1819450890873039,2,0.3132334643161432,-1.3355513986239202
6518,38,6,891.84,0.469724404996112,0,0.13769887820459156,0.092541909301541
6519,15,9,5307.23,0.18881097964416532,1,2.131056236629035,-1.2734783021140386
6520,26,3,908.78,0.5147454354234836,0,-0.6932030771261699,0.3258523409440422
6521,5,4,2527.87,0.4377451423693641,2,0.06983803325788662,-0.046049801537535184
6522,19,3,5701.030000000001,0.5358027784829472,0,0.4003176946970423,0.47317236971719634
6523,349,4,6176.83,0.10703288673838213,3,-0.8305260159584933,-1.642632621704318
6524,22,7,5352.19,0.2363883441587549,1,1.5090568575645416,-1.0298809400831577
6525,49,8,2272.44,0.44393130233849165,2,0.9841696644196374,-0.029433917166067528
6526,8,3,891.5899999999999,0.7653524931123944,0,-0.6155399862489948,1.569311967778262
6527,17,12,4059.1600000000003,0.36852632824861087,1,2.732210518484678,-0.40238319465694794
6528,12,11,10020.85,0.39706041823754434,1,3.7762938756992517,-0.20401133938695712
6529,19,7,3476.9,0.6002872623046356,0,1.0972807303309653,0.7599474363549913
6530,120,3,404.81,0.5226549301002826,0,-1.2743342022907334,0.36405732251835565
6531,289,5,6055.97,0.3092483050688333,3,-0.266698901822736,-0.645272159715992
6532,7,4,594.97,0.3875714768971995,2,-0.36570607168730174,-0.3124453111566938
6533,319,3,355.58000000000004,0.25238985920006274,3,-2.269993312511508,-0.9709415964404376
6534,85,7,1901.84,0.7762150213911461,0,0.41358418874818287,1.6217243271957629
6535,57,8,5885.09,0.19144406709015183,1,1.7512464418965104,-1.2503151044252738
6536,118,8,3626.42,0.3602857491964936,1,0.9416563833128535,-0.4300426533210989
6537,200,4,920.91,0.11808728055400784,2,-1.2484985881539477,-1.6404194888561092
6538,80,3,2004.82,0.2552456443534825,2,-0.7118964416717378,-0.9507491157648746
6539,32,5,4198.85,0.6463297968661085,0,0.5950074333545432,1.0022233724776441
6540,21,4,865.11,0.24082266260221563,2,-0.37097611604067093,-1.0381197733570717
6541,46,9,2409.88,0.15604438177027594,2,1.3369101560558185,-1.4610390331530352
6542,11,5,6239.55,0.4321172258911663,1,1.1581712554937238,-0.04380295261882333
6543,19,5,2736.41,0.10697846431416295,2,0.35483380448466384,-1.6892911136992441
6544,300,4,1431.2,0.15933630809843324,3,-1.6365280352334808,-1.4273548633131223
6545,276,3,3742.6000000000004,0.6653381086940826,3,-1.320476408542547,1.1081945343448554
6546,25,5,3279.69,0.6400313414017245,0,0.42701060312830136,0.9624410520836821
6547,5,5,4710.3099999999995,0.7405971742834273,0,0.8397337576718718,1.4738641267563992
6548,5,5,4366.38,0.6981608051375247,0,0.7651405870830124,1.260077529513547
6549,12,9,2500.6400000000003,0.5782228942678728,0,1.5125686882855165,0.6346617407807397
6550,7,5,2837.84,0.136633000110464,2,0.4361876436594782,-1.5415857625234595
6551,17,4,976.3399999999999,0.6479940325906602,0,-0.34011813178946004,0.9843574687547613
6552,95,6,4104.09,0.6918575675883923,0,0.5555733828168767,1.2263822331591456
6553,35,3,188.51,0.6593575020403681,0,-0.902226850884313,1.0377225924389293
6554,160,2,2108.05,0.45593532471561826,3,-1.393069189507232,0.05291155959591753
6555,85,5,2189.63,0.2630312870546372,2,-0.1009048327528235,-0.9169619174047049
6556,35,4,2238.54,0.6917309829821088,0,-0.15249441602515348,1.213508460298782
6557,34,5,4232.4400000000005,0.6090139668180969,0,0.5936994653237372,0.8173236292858582
6558,13,2,321.18,0.7865328220721961,0,-1.0649945898686062,1.672892021949544
6559,19,2,6709.28,0.20898481842915306,2,0.3364922681500556,-1.1370861890897697
6560,289,4,903.25,0.25796520813643853,3,-1.701607097366665,-0.9428024680096941
6561,82,7,1289.67,0.2482587049170519,2,0.31102550049120053,-1.0052113021897284
6562,35,8,4628.33,0.6547778373349358,1,1.5677344785099439,1.0380664776722264
6563,97,5,2094.8,0.23083510751508274,2,-0.18071426931742465,-1.0772273963938312
6564,265,2,1787.9899999999998,0.14666188087631427,3,-1.9778105915486675,-1.481656276176487
6565,39,3,1373.39,0.7989925646099401,0,-0.66500090990591,1.7418030446119723
6566,122,2,456.2,0.1173720480116044,2,-1.5570095578155916,-1.6443009147108472
6567,187,4,5223.179999999999,0.684670842111206,0,-0.251678417317236,1.2108448566529766
6568,256,3,400.81,0.35575678908545694,3,-1.9488314024261144,-0.45963178204681027
6569,104,7,1730.44,0.6891308218304707,0,0.28373700221937276,1.1885072387476254
6570,249,3,3788.0,0.4882343438478015,3,-1.1696326436243178,0.2282798169470399
6571,94,7,5815.88,0.7311418606404521,1,1.2353036645234468,1.4334069622695353
6572,148,4,2427.05,0.7483350904902387,0,-0.6770927909042629,1.5004010767483782
6573,89,3,2513.08,0.1063687268965432,2,-0.6394895723577384,-1.685035750701651
6574,364,1,1325.58,0.1527885231949518,3,-2.872354777402482,-1.448390030768294
6575,133,4,1010.22,0.27525111069959884,2,-0.8994267578567153,-0.8617568494214771
6576,8,6,4447.12,0.5685207914544512,0,1.0700555456592875,0.6138877400257525
6577,156,7,6610.17,0.7217905375580542,1,1.1015373066157204,1.3963900036686823
6578,87,3,1967.5800000000002,0.421959365905774,2,-0.7606999148421755,-0.12308412453544595
6579,6,6,3186.55,0.5248811813919858,0,0.8028793319324755,0.38582341663718694
6580,17,5,3194.63,0.2319498969568928,2,0.4618999504743031,-1.0647613391526232
6581,51,5,7740.25,0.6634767837171798,1,1.2823215397221597,1.1198543197856805
6582,62,5,3571.67,0.7771296779474288,0,0.3021437669424487,1.647123962456359
6583,35,6,1864.8200000000002,0.28801925304021825,2,0.37386364527331656,-0.8010076108444714
6584,16,1,468.69,0.4463781661203825,0,-1.3336103468196603,-0.011201586752927688
6585,35,6,1417.49,0.16028127735446168,2,0.27928641404291477,-1.4392492235022258
6586,103,6,6567.38,0.49139565952407793,1,1.066846793307323,0.25348989469852
6587,40,8,3081.5,0.45194840929267643,1,1.2076818787918582,0.017304333348464023
6588,41,3,700.0899999999999,0.20110553890855432,2,-0.803689493837464,-1.2327068462846307
6589,40,5,2211.48,0.40944634918265255,2,0.12374200112562445,-0.1914636122014004
6590,94,7,1723.14,0.3338732564605943,2,0.344024891056485,-0.5757974400775031
6591,89,3,330.31,0.46528161271363255,0,-1.1340456540275745,0.07738643265081997
6592,23,7,2160.9,0.5099580348001594,0,0.789457894255414,0.2997899811271802
6593,383,3,520.9,0.10594690502504667,3,-2.548160080089267,-1.694198773595237
6594,83,9,4039.83,0.6327041880646888,1,1.4963557888817245,0.9215960375748561
6595,9,7,5598.83,0.5991100043032186,1,1.6162908764711512,0.7727859257655523
6596,353,3,847.8399999999999,0.35640047034456557,3,-2.3344938952381336,-0.4488530484952735
6597,93,3,1254.96,0.1370551548981728,2,-0.9385921355859734,-1.543824889585603
6598,48,3,3708.89,0.6284527778495352,0,-0.1879754674680498,0.916364943870863
6599,22,3,2998.49,0.7686226123346928,0,-0.21986600997858408,1.604980057500834
6600,6,6,806.31,0.26810611721540994,2,0.2853990285608437,-0.9104481374221195
6601,62,5,4673.99,0.32646722961592656,2,0.5609676904922557,-0.5805400240792011
6602,91,7,3748.64,0.22866902263727049,2,0.8102614976209002,-1.080066189216076
6603,174,2,980.57,0.5038552863413878,3,-1.7138188829674144,0.2812286577829385
6604,114,4,1174.21,0.20838897625321848,2,-0.7660356071353062,-1.1929573646210003
6605,54,4,796.2,0.34933576042296566,2,-0.5546737792587627,-0.49875137818287624
6606,80,6,2390.29,0.5879091097539841,0,0.2551726194824696,0.6943338943083509
6607,161,4,2699.98,0.4920811881065439,0,-0.6730658379594413,0.2310167533319458
6608,65,5,1875.1100000000001,0.3705237950295547,2,-0.07415701261485873,-0.3868161727341715
6609,16,4,10004.57,0.3941747212652794,1,1.6690013278922537,-0.19484531960006368
6610,8,6,4610.0,0.49347761783626065,1,1.1085841720913034,0.2427571208042557
6611,11,5,3133.65,0.10410530952101292,2,0.48269039028045974,-1.700284244644706
6612,152,4,549.28,0.15495690791752692,2,-1.0921554212408373,-1.462462840703835
6613,205,5,8874.39,0.7168806474341082,1,0.7620828815190805,1.4008564688372087
6614,26,8,4961.3099999999995,0.15451529236390354,1,1.7031237072171568,-1.443103038290367
6615,30,5,3610.6299999999997,0.5947625173473536,0,0.4767129369813901,0.7408344274715526
6616,95,7,3195.0,0.7440267148763369,0,0.650561651282711,1.473886311996703
6617,0,3,2640.52,0.2894785230112118,2,-0.17298732878238168,-0.7780172835768061
